source_dataset,source_id,source_row_index,source_title,source_field,matched_text,matched_value,match_type,match_policy,topic_slug,topic_name,topic_depth,parent_slug,alias_name,candidate_name,suggested_parent_slug,suggested_depth,base_score,adjustment_score,final_score,relation_hint,is_existing_topic,needs_review,priority
course,46462,1050,데이터베이스,main_textbook_clean,"데이터베이스 론(정익사 출판, 이석호 저)",데이터베이스,topic_name,contains,database,데이터베이스,1,,,,,,0.5,0.0,0.5,,true,false,P1
course,46469,1051,데이터베이스및실습,course_name_clean,데이터베이스및실습,데이터베이스,topic_name,contains,database,데이터베이스,1,,,,,,0.95,0.0,0.95,,true,false,P1
course,46469,1051,데이터베이스및실습,learning_objective_clean,"데이터베이스의 주요 개념과 원리를 이해하고 예제 중심으로 SQL, 데이터 모델링, 데이터베이스 프로그래밍 등을 실습함으로써 데이터베이스 구축 및 활용 능력을 함양한다.",데이터 모델링,topic_name,contains,data-modeling,데이터 모델링,2,database,,,,,0.8,0.0,0.8,,true,false,P1
course,46469,1051,데이터베이스및실습,learning_objective_clean,"데이터베이스의 주요 개념과 원리를 이해하고 예제 중심으로 SQL, 데이터 모델링, 데이터베이스 프로그래밍 등을 실습함으로써 데이터베이스 구축 및 활용 능력을 함양한다.",데이터베이스,topic_name,contains,database,데이터베이스,1,,,,,,0.8,0.0,0.8,,true,false,P1
course,46469,1051,데이터베이스및실습,learning_objective_clean,"데이터베이스의 주요 개념과 원리를 이해하고 예제 중심으로 SQL, 데이터 모델링, 데이터베이스 프로그래밍 등을 실습함으로써 데이터베이스 구축 및 활용 능력을 함양한다.",프로그래밍,topic_name,contains,programming,프로그래밍,1,,,,,,0.8,0.0,0.8,,true,false,P0
course,46469,1051,데이터베이스및실습,learning_objective_clean,"데이터베이스의 주요 개념과 원리를 이해하고 예제 중심으로 SQL, 데이터 모델링, 데이터베이스 프로그래밍 등을 실습함으로써 데이터베이스 구축 및 활용 능력을 함양한다.",SQL,topic_name,contains,sql,SQL,2,database,,,,,0.8,0.0,0.8,,true,false,P1
course,46469,1051,데이터베이스및실습,prerequisite_material_clean,데이터베이스,데이터베이스,topic_name,contains,database,데이터베이스,1,,,,,,0.68,0.0,0.68,prerequisite,true,false,P1
course,46469,1051,데이터베이스및실습,main_textbook_clean,SQL Server로 배우는 데이터베이스 개론과 실습,데이터베이스,topic_name,contains,database,데이터베이스,1,,,,,,0.5,0.0,0.5,,true,false,P1
course,46469,1051,데이터베이스및실습,main_textbook_clean,SQL Server로 배우는 데이터베이스 개론과 실습,SQL,topic_name,contains,sql,SQL,2,database,,,,,0.5,0.0,0.5,,true,false,P1
course,46785,1052,인공지능물리탐사,course_name_clean,인공지능물리탐사,인공지능,topic_name,contains,artificial-intelligence,인공지능,1,,,,,,0.95,0.0,0.95,,true,false,P1
course,46785,1052,인공지능물리탐사,learning_objective_clean,각 물리탐사 기법의 이론적 내용 실습 탄성파 모델링 프로그래밍 습득물리탐사 분야의 인공지능 기술 활용사례 습득,프로그래밍,topic_name,contains,programming,프로그래밍,1,,,,,,0.8,0.0,0.8,,true,false,P0
course,46785,1052,인공지능물리탐사,learning_objective_clean,각 물리탐사 기법의 이론적 내용 실습 탄성파 모델링 프로그래밍 습득물리탐사 분야의 인공지능 기술 활용사례 습득,인공지능,topic_name,contains,artificial-intelligence,인공지능,1,,,,,,0.8,0.0,0.8,,true,false,P1
course,46923,1053,인공지능,course_name_clean,인공지능,인공지능,topic_name,contains,artificial-intelligence,인공지능,1,,,,,,0.95,0.0,0.95,,true,false,P1
course,46923,1053,인공지능,learning_objective_clean,"인공지능의 기본 원리와 문제를 해결하는 방법에 대한 지식을 학습하고, 스마트제조고급인력양성을 위한 기초 프로그래밍 실습을 강의 목표로 한다.",프로그래밍,topic_name,contains,programming,프로그래밍,1,,,,,,0.8,0.0,0.8,,true,false,P0
course,46923,1053,인공지능,learning_objective_clean,"인공지능의 기본 원리와 문제를 해결하는 방법에 대한 지식을 학습하고, 스마트제조고급인력양성을 위한 기초 프로그래밍 실습을 강의 목표로 한다.",인공지능,topic_name,contains,artificial-intelligence,인공지능,1,,,,,,0.8,0.0,0.8,,true,false,P1
course,46923,1053,인공지능,main_textbook_clean,누구나 쉽게 배우는 인공지능 스타트,인공지능,topic_name,contains,artificial-intelligence,인공지능,1,,,,,,0.5,0.0,0.5,,true,false,P1
course,48871,1054,네트워크사회와빅데이터저널리즘,course_name_clean,네트워크사회와빅데이터저널리즘,네트워크,topic_name,contains,networks,네트워크,2,computer-science-basics,,,,,0.95,0.0,0.95,,true,false,P0
course,48871,1054,네트워크사회와빅데이터저널리즘,learning_objective_clean,"IT 및 미디어 기술의 급속한 보급과 확산으로 우리 사회는 커다란 변화의 시대를 맞이하였다. 특히 유선과 무선의 네트워크로 연결된 현 사회는 과거와는 다른 사회문화 환경을 가져 왔으며, 미디어 산업의 지형을 변화시켰다. 이에 본 수업에서는 인터넷 및 모바일 미디어의 확산에 따른 네트워크 사회의 특징과 새로운 사회문화적 현상들에 대해 살펴볼 것이다. 나아가 미디어 지형의 변화와 근래의 저널리즘 현상을 분석함으로써 새로운 미디어 환경에 대해 이해하고, 뉴스의 생산과 소비 행태에 대해 구체적인 사례와 함께 분석을 시도할 것이다. 또한 근래의 이슈인 빅데이터와 이와 관련된 저널리즘 현상, 빅데이터 관련 주요 이슈에 대해 알아봄으로써 사회과학적 분석 능력과 사고를 함양하는 데 본 수업의 목표가 있다.",네트워크,topic_name,contains,networks,네트워크,2,computer-science-basics,,,,,0.8,0.0,0.8,,true,false,P0
course,48871,1054,네트워크사회와빅데이터저널리즘,learning_objective_clean,"IT 및 미디어 기술의 급속한 보급과 확산으로 우리 사회는 커다란 변화의 시대를 맞이하였다. 특히 유선과 무선의 네트워크로 연결된 현 사회는 과거와는 다른 사회문화 환경을 가져 왔으며, 미디어 산업의 지형을 변화시켰다. 이에 본 수업에서는 인터넷 및 모바일 미디어의 확산에 따른 네트워크 사회의 특징과 새로운 사회문화적 현상들에 대해 살펴볼 것이다. 나아가 미디어 지형의 변화와 근래의 저널리즘 현상을 분석함으로써 새로운 미디어 환경에 대해 이해하고, 뉴스의 생산과 소비 행태에 대해 구체적인 사례와 함께 분석을 시도할 것이다. 또한 근래의 이슈인 빅데이터와 이와 관련된 저널리즘 현상, 빅데이터 관련 주요 이슈에 대해 알아봄으로써 사회과학적 분석 능력과 사고를 함양하는 데 본 수업의 목표가 있다.",인터넷,depth3_candidate,contains,,,3,,,인터넷,networks,3,0.8,0.0,0.8,,false,true,P1
course,49320,1056,경제학데이터분석,learning_objective_clean,미시경제학 이론에 기반한 경제 데이터 분석 능력을 기르도록 함,데이터 분석,topic_name,contains,data-analysis,데이터 분석,1,,,,,,0.8,0.0,0.8,,true,false,P1
course,49953,1057,빅데이터분석과활용,learning_objective_clean,"의약학 분야에서도 biomedical data의 용량이 과거와 비교하여 점점 커지고 있습니다. 여전히 손으로 또는 엑셀 등으로도 충분히 작업할 수 있는 데이터도 있는 반면, 다른 프로그램을 활용하여야 효율적으로 다룰 수 있는 데이터도 많이 공개되고 있습니다. 본 과목에서는 학생 스스로가 다뤄보고 싶은 데이터를 선택하고 (따로 없을 경우 교수 지정 데이터) 간단한 기술통계 분석 및 연관된 문헌조사를 스스로 할 수 있는 능력을 함양하는 것을 목표로 합니다",통계 분석,topic_name,contains,statistical-analysis,통계 분석,2,data-analysis,,,,,0.8,0.0,0.8,,true,false,P1
course,49953,1057,빅데이터분석과활용,main_textbook_clean,점프투파이썬,파이썬,alias,contains,python,Python,2,programming,파이썬,,,,0.5,-0.05,0.45,,true,false,P0
course,50037,1058,AI와약학,learning_objective_clean,"머신러닝, 딥러닝, 인공지능의 기본 개념과 알고리즘에 대한 지식을 습득하고 실제 데이터를 이용하여 구현해 봄으로써 다양한 의약학분야에서 인공지능 기술을 적절하게 사용할 수 있는 능력을 키우는 것을 목표로 한다.",인공지능,topic_name,contains,artificial-intelligence,인공지능,1,,,,,,0.8,0.0,0.8,,true,false,P1
course,50037,1058,AI와약학,learning_objective_clean,"머신러닝, 딥러닝, 인공지능의 기본 개념과 알고리즘에 대한 지식을 습득하고 실제 데이터를 이용하여 구현해 봄으로써 다양한 의약학분야에서 인공지능 기술을 적절하게 사용할 수 있는 능력을 키우는 것을 목표로 한다.",알고리즘,topic_name,contains,algorithms,알고리즘,2,computer-science-basics,,,,,0.8,0.0,0.8,,true,false,P0
course,50037,1058,AI와약학,learning_objective_clean,"머신러닝, 딥러닝, 인공지능의 기본 개념과 알고리즘에 대한 지식을 습득하고 실제 데이터를 이용하여 구현해 봄으로써 다양한 의약학분야에서 인공지능 기술을 적절하게 사용할 수 있는 능력을 키우는 것을 목표로 한다.",머신러닝,topic_name,contains,machine-learning,머신러닝,2,artificial-intelligence,,,,,0.8,0.0,0.8,,true,false,P1
course,50037,1058,AI와약학,learning_objective_clean,"머신러닝, 딥러닝, 인공지능의 기본 개념과 알고리즘에 대한 지식을 습득하고 실제 데이터를 이용하여 구현해 봄으로써 다양한 의약학분야에서 인공지능 기술을 적절하게 사용할 수 있는 능력을 키우는 것을 목표로 한다.",딥러닝,topic_name,contains,deep-learning,딥러닝,2,artificial-intelligence,,,,,0.8,0.0,0.8,,true,false,P1
course,50037,1058,AI와약학,main_textbook_clean,생명과학을 위한 딥러닝,딥러닝,topic_name,contains,deep-learning,딥러닝,2,artificial-intelligence,,,,,0.5,0.0,0.5,,true,false,P1
course,51296,1059,데이터베이스론,course_name_clean,데이터베이스론,데이터베이스,topic_name,contains,database,데이터베이스,1,,,,,,0.95,0.0,0.95,,true,false,P1
course,51296,1059,데이터베이스론,learning_objective_clean,"데이터베이스 시스템의 개념, 데이터 모델, 데이터베이스 설계, 무결성 제약 조건, SQL 질의 등 전반적인 데이터베이스 이론과 이러한 이론들을 구현해 볼 수 있는 데이터베이스 활용 기법을 습득한다. 또한 관계형 데이터베이스에 대한 이해를 바탕으로 데이터의 관점에서 현실 세계를 분석하고 모델링 하는 방법을 익힌다. 그리고 데이터베이스에 대한 설계 원리와 기법, 실제 물리적 데이터베이스로의 구축과정을 배운다. 이와 관련된 DB 설계 및 관리 도구에 대해서 다룬다. 학생들은 개인 및 그룹 프로젝트를 통해 실제 DB의 설계 및 구축과정, 그리고 DBMS의 설치 및 관리에 대한 경험을 쌓는다. 문헌정보학과 마이크로디그리(MD) '빅데이터 큐레이션' 표준 교과목 중 하나임 (인문/사회대/예술대 등 비IT계열만 수강 가능하며, 조별 프로젝트 진행 예정) 빅데이터 양성 사업단에서 운영 중인 유사과목과 연계 가능 (예: 통계학과/IAB융합전공 '데이터베이스' 과목 수강 대체 가능)",관계형 데이터베이스,topic_name,contains,relational-database,관계형 데이터베이스,2,database,,,,,0.8,0.0,0.8,,true,false,P1
course,51296,1059,데이터베이스론,learning_objective_clean,"데이터베이스 시스템의 개념, 데이터 모델, 데이터베이스 설계, 무결성 제약 조건, SQL 질의 등 전반적인 데이터베이스 이론과 이러한 이론들을 구현해 볼 수 있는 데이터베이스 활용 기법을 습득한다. 또한 관계형 데이터베이스에 대한 이해를 바탕으로 데이터의 관점에서 현실 세계를 분석하고 모델링 하는 방법을 익힌다. 그리고 데이터베이스에 대한 설계 원리와 기법, 실제 물리적 데이터베이스로의 구축과정을 배운다. 이와 관련된 DB 설계 및 관리 도구에 대해서 다룬다. 학생들은 개인 및 그룹 프로젝트를 통해 실제 DB의 설계 및 구축과정, 그리고 DBMS의 설치 및 관리에 대한 경험을 쌓는다. 문헌정보학과 마이크로디그리(MD) '빅데이터 큐레이션' 표준 교과목 중 하나임 (인문/사회대/예술대 등 비IT계열만 수강 가능하며, 조별 프로젝트 진행 예정) 빅데이터 양성 사업단에서 운영 중인 유사과목과 연계 가능 (예: 통계학과/IAB융합전공 '데이터베이스' 과목 수강 대체 가능)",데이터베이스 설계,topic_name,contains,database-design,데이터베이스 설계,2,database,,,,,0.8,0.0,0.8,,true,false,P1
course,51296,1059,데이터베이스론,learning_objective_clean,"데이터베이스 시스템의 개념, 데이터 모델, 데이터베이스 설계, 무결성 제약 조건, SQL 질의 등 전반적인 데이터베이스 이론과 이러한 이론들을 구현해 볼 수 있는 데이터베이스 활용 기법을 습득한다. 또한 관계형 데이터베이스에 대한 이해를 바탕으로 데이터의 관점에서 현실 세계를 분석하고 모델링 하는 방법을 익힌다. 그리고 데이터베이스에 대한 설계 원리와 기법, 실제 물리적 데이터베이스로의 구축과정을 배운다. 이와 관련된 DB 설계 및 관리 도구에 대해서 다룬다. 학생들은 개인 및 그룹 프로젝트를 통해 실제 DB의 설계 및 구축과정, 그리고 DBMS의 설치 및 관리에 대한 경험을 쌓는다. 문헌정보학과 마이크로디그리(MD) '빅데이터 큐레이션' 표준 교과목 중 하나임 (인문/사회대/예술대 등 비IT계열만 수강 가능하며, 조별 프로젝트 진행 예정) 빅데이터 양성 사업단에서 운영 중인 유사과목과 연계 가능 (예: 통계학과/IAB융합전공 '데이터베이스' 과목 수강 대체 가능)",데이터베이스,topic_name,contains,database,데이터베이스,1,,,,,,0.8,0.0,0.8,,true,false,P1
